,idade_pessoa,salario_pessoa,situacao_propriedade_pessoa,tempo_trabalhado_pessoa,foi_inadimplente_bc,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros_emprestimo,possibilidade_inadimplencia
25264,22.0,24000.0,Aluguel,6.0,0,Médico,B,6000.0,10.65,0
25265,29.0,77625.0,Aluguel,1.0,0,Pagamento de débitos,B,20000.0,11.11,0
25266,31.0,54000.0,Hipoteca,12.0,0,Médico,A,15000.0,8.49,1
25267,26.0,27000.0,Aluguel,9.0,0,Pagamento de débitos,A,11000.0,8.9,1
25268,21.0,24000.0,Aluguel,2.0,1,Médico,D,4000.0,14.84,1
25269,33.0,57500.0,Aluguel,2.0,1,Melhora do lar,D,21000.0,16.29,1
25270,25.0,27600.0,Aluguel,2.0,0,Médico,B,7000.0,9.76,0
25271,26.0,116004.0,Aluguel,6.0,0,Empreendimento,B,18000.0,11.83,0
25272,24.0,70000.0,Hipoteca,9.0,0,Pagamento de débitos,B,12000.0,11.36,0
25273,46.0,82359.0,Hipoteca,6.0,0,Pessoal,A,6600.0,7.66,0
25274,26.0,87000.0,Hipoteca,10.0,0,Pagamento de débitos,B,10000.0,9.99,0
25275,38.0,55000.0,Aluguel,0.0,1,Educativo,C,6500.0,11.03,0
25276,31.0,160000.0,Aluguel,1.0,0,Melhora do lar,C,7500.0,11.28,0
25277,26.0,136000.0,Aluguel,2.0,1,Pessoal,C,12000.0,14.72,0
25278,26.0,45806.0,Aluguel,5.0,0,Educativo,D,12000.0,14.84,0
25279,33.0,125000.0,Hipoteca,2.0,0,Pagamento de débitos,A,20000.0,7.88,0
25280,24.0,57600.0,Aluguel,3.0,1,Pessoal,C,5275.0,13.49,0
25281,25.0,40500.0,Hipoteca,5.0,0,Melhora do lar,B,6500.0,9.63,0
25282,25.0,65499.0,Aluguel,9.0,0,Empreendimento,C,4000.0,12.23,0
25283,24.0,37500.0,Aluguel,2.0,1,Pagamento de débitos,C,1600.0,11.03,0
25284,32.0,60000.0,Hipoteca,4.0,0,Pessoal,B,13250.0,11.83,0
25285,25.0,95000.0,Hipoteca,4.0,0,Educativo,A,6500.0,7.14,0
25286,29.0,69000.0,Aluguel,13.0,0,Médico,B,4800.0,11.11,0
25287,27.0,33000.0,Aluguel,11.0,1,Melhora do lar,D,1600.0,16.89,1
25288,33.0,25200.0,Aluguel,1.0,0,Empreendimento,A,13250.0,7.66,1
25289,22.0,58000.0,Aluguel,2.0,0,Pessoal,A,6000.0,6.92,0
25290,25.0,154000.0,Hipoteca,1.0,0,Educativo,B,21600.0,10.37,0
25291,23.0,85000.0,Aluguel,4.0,0,Empreendimento,A,16000.0,6.03,0
25292,26.0,78000.0,Hipoteca,4.0,0,Pessoal,B,1750.0,10.36,0
25293,26.0,60000.0,Aluguel,3.0,0,Melhora do lar,B,20000.0,10.08,1
25294,35.0,48000.0,Hipoteca,7.0,0,Educativo,A,17000.0,6.03,0
25295,23.0,97000.0,Hipoteca,0.0,1,Pessoal,E,15000.0,16.4,0
25296,24.0,125000.0,Hipoteca,9.0,0,Pagamento de débitos,B,25000.0,10.0,0
25297,33.0,87000.0,Hipoteca,1.0,0,Pessoal,D,5000.0,14.96,0
25298,26.0,55000.0,Aluguel,1.0,0,Educativo,A,3200.0,8.49,0
25299,28.0,32000.0,Hipoteca,5.0,0,Pessoal,A,8500.0,7.51,0
25300,26.0,28800.0,Aluguel,4.0,0,Médico,A,7000.0,5.42,0
25301,27.0,59147.0,Hipoteca,11.0,0,Médico,B,7000.0,11.26,0
25302,31.0,70550.0,Hipoteca,9.0,1,Médico,F,18000.0,19.74,1
25303,23.0,22000.0,Aluguel,1.0,0,Empreendimento,C,2000.0,13.99,0
25304,42.0,140400.0,Hipoteca,6.0,0,Pessoal,B,14000.0,10.99,0
25305,23.0,35375.0,Hipoteca,7.0,0,Pagamento de débitos,A,5600.0,6.76,0
25306,27.0,19200.0,Hipoteca,3.0,0,Empreendimento,D,1400.0,16.77,0
25307,24.0,96000.0,Hipoteca,8.0,0,Empreendimento,A,4200.0,5.99,0
25308,22.0,30000.0,Aluguel,3.0,0,Pessoal,B,4000.0,11.49,0
25309,24.0,22992.0,Aluguel,1.0,1,Melhora do lar,C,5000.0,13.06,1
25310,24.0,67000.0,Aluguel,5.0,1,Melhora do lar,C,20000.0,13.48,0
25311,30.0,189000.0,Hipoteca,5.0,0,Melhora do lar,E,16000.0,16.35,0
25312,27.0,130000.0,Aluguel,6.0,0,Educativo,A,10000.0,7.74,0
25313,24.0,25000.0,Aluguel,3.0,0,Educativo,A,3000.0,8.32,0
25314,21.0,30000.0,Aluguel,0.0,0,Educativo,A,4200.0,6.92,0
25315,23.0,41000.0,Aluguel,2.0,1,Pagamento de débitos,C,3000.0,11.03,0
25316,22.0,54000.0,Aluguel,0.0,0,Pagamento de débitos,C,7000.0,13.61,0
25317,24.0,46000.0,Hipoteca,2.0,0,Pagamento de débitos,B,10075.0,12.42,0
25318,42.0,136173.0,Hipoteca,2.0,0,Educativo,A,8000.0,6.62,0
25319,23.0,107000.0,Aluguel,2.0,0,Pagamento de débitos,A,4900.0,8.94,0
25320,23.0,48000.0,Hipoteca,8.0,0,Pessoal,B,10000.0,10.65,0
25321,23.0,32000.0,Hipoteca,1.0,0,Pagamento de débitos,B,15000.0,11.58,0
25322,25.0,72000.0,Aluguel,8.0,0,Pessoal,B,11200.0,10.36,0
25323,26.0,93000.0,Hipoteca,7.0,1,Pagamento de débitos,D,25000.0,16.0,1
25324,39.0,77256.0,Hipoteca,16.0,0,Melhora do lar,B,10000.0,11.86,0
25325,24.0,49000.0,Hipoteca,0.0,0,Melhora do lar,B,5000.0,12.18,1
25326,26.0,21000.0,Aluguel,3.0,0,Pessoal,A,5000.0,6.99,0
25327,32.0,30000.0,Aluguel,4.0,1,Pessoal,C,3000.0,13.49,0
25328,23.0,50000.0,Aluguel,2.0,0,Educativo,A,7000.0,9.32,0
25329,36.0,53000.0,Hipoteca,0.0,1,Pagamento de débitos,C,2200.0,14.35,0
25330,24.0,50000.0,Aluguel,1.0,0,Melhora do lar,A,12000.0,7.51,0
25331,32.0,46000.0,Aluguel,4.0,0,Médico,A,9000.0,7.51,0
25332,22.0,30000.0,Aluguel,6.0,0,Médico,A,8000.0,5.42,0
25333,23.0,100000.0,Hipoteca,7.0,0,Pessoal,D,35000.0,16.77,0
25334,24.0,86000.0,Aluguel,1.0,0,Melhora do lar,B,12000.0,10.65,0
25335,31.0,60000.0,Hipoteca,0.0,0,Empreendimento,B,7800.0,10.59,0
25336,38.0,200000.0,Hipoteca,0.0,0,Pagamento de débitos,A,3000.0,7.68,0
25337,22.0,49000.0,Aluguel,3.0,0,Médico,D,15000.0,14.61,1
25338,21.0,81600.0,Hipoteca,6.0,0,Educativo,A,14400.0,6.92,0
25339,22.0,68000.0,Hipoteca,6.0,0,Educativo,A,11000.0,6.99,0
25340,28.0,84500.0,Hipoteca,13.0,0,Melhora do lar,C,9600.0,15.27,0
25341,22.0,45000.0,Hipoteca,0.0,0,Médico,A,9125.0,5.79,0
25342,27.0,52000.0,Hipoteca,4.0,0,Melhora do lar,A,8000.0,6.99,0
25343,29.0,61000.0,Hipoteca,9.0,0,Pessoal,A,9000.0,7.88,0
25344,24.0,28800.0,Hipoteca,6.0,0,Pagamento de débitos,A,6075.0,8.49,0
25345,33.0,69000.0,Hipoteca,5.0,0,Pagamento de débitos,A,20000.0,6.54,0
25346,28.0,110000.0,Hipoteca,1.0,0,Médico,A,12000.0,8.94,0
25347,22.0,40000.0,Aluguel,0.0,0,Empreendimento,A,6000.0,8.32,0
25348,21.0,38400.0,Aluguel,5.0,1,Pessoal,C,1000.0,14.22,0
25349,24.0,103044.0,Hipoteca,8.0,1,Médico,D,11600.0,15.05,1
25350,27.0,35000.0,Aluguel,4.0,1,Pagamento de débitos,C,14500.0,13.98,1
25351,25.0,60000.0,Aluguel,1.0,0,Empreendimento,A,8000.0,5.42,0
25352,37.0,36000.0,Hipoteca,5.0,0,Pagamento de débitos,A,12000.0,6.03,0
25353,22.0,35000.0,Aluguel,1.0,0,Educativo,C,5700.0,12.99,0
25354,23.0,78000.0,Aluguel,2.0,0,Empreendimento,A,19000.0,8.9,0
25355,23.0,40000.0,Aluguel,2.0,0,Educativo,B,17475.0,9.91,1
25356,21.0,117000.0,Hipoteca,3.0,0,Pessoal,D,4800.0,14.54,0
25357,23.0,90000.0,Hipoteca,6.0,0,Pessoal,B,15000.0,9.99,1
25358,23.0,44000.0,Aluguel,5.0,1,Educativo,C,8000.0,13.49,1
25359,24.0,30960.0,Aluguel,5.0,0,Médico,D,3000.0,15.62,0
25360,24.0,34400.0,Aluguel,8.0,1,Pagamento de débitos,D,14000.0,16.0,1
25361,22.0,50000.0,Hipoteca,3.0,0,Educativo,A,2500.0,7.51,0
25362,29.0,72500.0,Hipoteca,2.0,1,Médico,C,7000.0,13.79,0
25363,22.0,40000.0,Aluguel,6.0,0,Médico,A,7000.0,7.9,0
25364,36.0,175000.0,Hipoteca,2.0,0,Médico,A,11800.0,7.51,0
25365,21.0,12000.0,Aluguel,2.0,0,Melhora do lar,B,3250.0,9.99,1
25366,27.0,70000.0,Aluguel,11.0,0,Pessoal,B,25000.0,11.71,1
25367,23.0,83600.0,Aluguel,7.0,0,Pagamento de débitos,A,15000.0,8.49,1
25368,20.0,115731.0,Hipoteca,4.0,0,Pagamento de débitos,B,9625.0,10.74,0
25369,25.0,36996.0,Aluguel,2.0,0,Educativo,E,12450.0,16.32,1
25370,22.0,42000.0,Aluguel,4.0,0,Empreendimento,D,4000.0,14.09,0
25371,33.0,37200.0,Hipoteca,3.0,0,Educativo,A,3000.0,6.92,0
25372,24.0,61717.0,Própria,8.0,0,Pessoal,A,3200.0,7.68,0
25373,30.0,66888.0,Hipoteca,6.0,1,Melhora do lar,C,15000.0,12.23,0
25374,39.0,90000.0,Hipoteca,0.0,0,Médico,B,18000.0,10.99,0
25375,37.0,72800.0,Hipoteca,0.0,0,Educativo,B,23000.0,11.58,0
25376,22.0,38400.0,Hipoteca,4.0,0,Pagamento de débitos,A,10000.0,5.42,0
25377,23.0,33000.0,Aluguel,3.0,0,Educativo,A,1200.0,8.32,0
25378,35.0,126400.0,Hipoteca,0.0,0,Pagamento de débitos,B,13000.0,10.38,0
25379,33.0,50000.0,Aluguel,6.0,1,Pessoal,D,6000.0,14.96,0
25380,27.0,30069.0,Aluguel,0.0,1,Pagamento de débitos,D,2400.0,15.99,1
25381,29.0,48000.0,Aluguel,4.0,0,Empreendimento,B,10000.0,10.62,0
25382,25.0,65000.0,Hipoteca,1.0,0,Pessoal,B,15000.0,11.12,0
25383,23.0,38400.0,Hipoteca,2.0,0,Pagamento de débitos,D,15000.0,17.27,1
25384,24.0,113217.0,Hipoteca,2.0,0,Educativo,A,6000.0,7.88,0
25385,21.0,200000.0,Hipoteca,5.0,0,Educativo,C,16000.0,14.65,0
25386,24.0,80000.0,Hipoteca,2.0,0,Melhora do lar,A,5000.0,6.99,0
25387,35.0,82000.0,Hipoteca,3.0,0,Pessoal,A,18800.0,7.51,0
25388,24.0,86610.0,Hipoteca,7.0,1,Educativo,C,8750.0,12.72,0
25389,25.0,85000.0,Hipoteca,4.0,0,Melhora do lar,A,5000.0,6.17,0
25390,24.0,80000.0,Hipoteca,0.0,0,Pessoal,A,6000.0,8.59,0
25391,36.0,132000.0,Aluguel,3.0,0,Melhora do lar,A,10200.0,7.51,0
25392,28.0,115000.0,Hipoteca,6.0,0,Melhora do lar,A,10000.0,8.0,0
25393,22.0,33600.0,Aluguel,3.0,0,Educativo,B,10000.0,10.25,0
25394,24.0,30000.0,Aluguel,0.0,0,Empreendimento,B,6500.0,10.99,0
25395,30.0,90000.0,Aluguel,10.0,0,Melhora do lar,D,15000.0,14.96,0
25396,24.0,91000.0,Hipoteca,0.0,0,Melhora do lar,A,1000.0,7.68,0
25397,28.0,30000.0,Aluguel,2.0,0,Pagamento de débitos,B,6000.0,11.49,1
25398,32.0,78000.0,Aluguel,0.0,1,Educativo,C,13000.0,12.87,0
25399,23.0,65000.0,Aluguel,0.0,0,Médico,B,20000.0,10.65,1
25400,24.0,46000.0,Hipoteca,8.0,1,Pessoal,C,29100.0,12.99,1
25401,25.0,43500.0,Aluguel,0.0,0,Médico,A,4500.0,6.76,0
25402,40.0,65000.0,Aluguel,1.0,0,Melhora do lar,B,5000.0,9.63,0
25403,25.0,113000.0,Aluguel,7.0,1,Médico,C,25000.0,12.73,0
25404,21.0,55000.0,Aluguel,5.0,0,Médico,B,12000.0,10.62,0
25405,25.0,58000.0,Hipoteca,9.0,0,Médico,B,10400.0,12.18,0
25406,28.0,68000.0,Hipoteca,7.0,0,Educativo,A,3000.0,5.42,0
25407,23.0,24960.0,Aluguel,0.0,0,Pessoal,B,10000.0,9.64,1
25408,24.0,24000.0,Aluguel,3.0,0,Pagamento de débitos,B,10000.0,10.38,1
25409,24.0,64500.0,Hipoteca,8.0,0,Educativo,C,1200.0,14.72,0
25410,22.0,72000.0,Própria,1.0,0,Pessoal,B,15000.0,10.25,0
25411,28.0,78000.0,Aluguel,5.0,0,Melhora do lar,B,20000.0,11.48,0
25412,31.0,157000.0,Hipoteca,5.0,0,Educativo,A,7200.0,7.49,0
25413,30.0,58000.0,Hipoteca,9.0,0,Melhora do lar,A,3000.0,5.42,0
25414,36.0,100300.0,Aluguel,3.0,0,Melhora do lar,B,24000.0,11.99,0
25415,25.0,62000.0,Aluguel,3.0,0,Empreendimento,A,17000.0,5.99,0
25416,24.0,75000.0,Aluguel,4.0,0,Empreendimento,A,10000.0,6.62,0
25417,56.0,71884.0,Própria,11.0,0,Pessoal,B,7425.0,9.99,0
25418,28.0,60000.0,Hipoteca,12.0,0,Médico,A,15000.0,8.94,0
25419,40.0,233000.0,Hipoteca,6.0,0,Empreendimento,B,15000.0,11.83,0
25420,32.0,703800.0,Aluguel,14.0,1,Médico,D,12000.0,15.33,1
25421,29.0,50700.0,Aluguel,2.0,0,Melhora do lar,B,5000.0,9.88,0
25422,23.0,49000.0,Aluguel,6.0,0,Pagamento de débitos,A,6000.0,7.9,0
25423,33.0,60000.0,Hipoteca,1.0,1,Empreendimento,D,17000.0,16.07,0
25424,23.0,15600.0,Aluguel,3.0,0,Educativo,B,2500.0,10.65,1
25425,22.0,72000.0,Aluguel,4.0,0,Pessoal,A,6200.0,5.99,0
25426,22.0,66000.0,Própria,1.0,1,Empreendimento,C,15000.0,14.79,0
25427,22.0,42000.0,Hipoteca,7.0,0,Pagamento de débitos,B,9350.0,12.69,0
25428,23.0,60000.0,Aluguel,1.0,1,Médico,C,1600.0,13.99,0
25429,26.0,170000.0,Hipoteca,0.0,0,Empreendimento,B,20000.0,10.37,0
25430,30.0,95000.0,Hipoteca,6.0,0,Pessoal,A,4000.0,5.99,0
25431,22.0,31200.0,Aluguel,3.0,0,Educativo,B,3000.0,11.86,0
25432,23.0,34008.0,Aluguel,5.0,0,Empreendimento,B,3000.0,10.0,0
25433,26.0,90000.0,Aluguel,0.0,0,Melhora do lar,A,14000.0,6.03,0
25434,26.0,41892.0,Aluguel,8.0,1,Pagamento de débitos,C,11300.0,13.22,0
25435,24.0,52000.0,Aluguel,3.0,0,Pagamento de débitos,B,4000.0,10.37,0
25436,25.0,60000.0,Hipoteca,10.0,0,Pessoal,A,3600.0,5.99,0
25437,23.0,34800.0,Aluguel,1.0,0,Melhora do lar,B,5000.0,10.99,1
25438,24.0,63000.0,Hipoteca,8.0,0,Pessoal,C,11400.0,13.79,0
25439,47.0,72000.0,Aluguel,5.0,0,Empreendimento,D,2500.0,15.05,0
25440,30.0,110000.0,Hipoteca,14.0,0,Pagamento de débitos,B,25000.0,10.36,0
25441,36.0,44004.0,Hipoteca,1.0,0,Médico,B,1800.0,10.0,1
25442,27.0,72250.0,Hipoteca,11.0,1,Médico,D,10000.0,14.83,1
25443,27.0,45000.0,Hipoteca,7.0,0,Pessoal,A,12000.0,6.91,0
25444,24.0,65000.0,Hipoteca,8.0,0,Pessoal,B,6300.0,11.71,0
25445,23.0,23000.0,Hipoteca,7.0,1,Melhora do lar,D,3600.0,17.27,1
25446,31.0,65200.0,Hipoteca,7.0,0,Pessoal,A,7000.0,8.0,0
25447,23.0,50000.0,Aluguel,4.0,0,Empreendimento,C,6000.0,13.49,0
25448,22.0,65000.0,Hipoteca,6.0,0,Empreendimento,A,1500.0,9.32,0
25449,39.0,200000.0,Hipoteca,3.0,0,Pessoal,A,4800.0,7.49,0
25450,29.0,56000.0,Hipoteca,8.0,0,Médico,B,6000.0,10.99,0
25451,26.0,64000.0,Aluguel,3.0,0,Médico,B,2500.0,10.99,0
25452,30.0,170000.0,Aluguel,14.0,0,Educativo,D,25000.0,15.2,0
25453,26.0,41004.0,Hipoteca,5.0,0,Empreendimento,B,16000.0,10.95,0
25454,24.0,59000.0,Aluguel,7.0,0,Melhora do lar,D,15250.0,14.96,0
25455,28.0,28320.0,Aluguel,4.0,0,Empreendimento,D,8700.0,14.61,1
25456,35.0,20000.0,Aluguel,1.0,0,Médico,B,5500.0,12.69,0
25457,33.0,82000.0,Hipoteca,2.0,0,Educativo,A,6000.0,7.51,0
25458,24.0,20000.0,Aluguel,5.0,0,Educativo,B,8000.0,10.99,1
25459,31.0,27036.0,Hipoteca,2.0,0,Educativo,B,6500.0,11.11,0
25460,23.0,60000.0,Aluguel,8.0,0,Educativo,B,3600.0,9.99,0
25461,22.0,83200.0,Aluguel,3.0,0,Educativo,D,10000.0,16.29,0
25462,25.0,40000.0,Hipoteca,1.0,0,Melhora do lar,A,4000.0,7.29,0
25463,22.0,38500.0,Aluguel,1.0,0,Médico,B,9000.0,10.83,0
25464,25.0,54000.0,Aluguel,0.0,0,Melhora do lar,C,10000.0,15.23,1
25465,56.0,90000.0,Hipoteca,0.0,0,Pessoal,A,7200.0,6.17,0
25466,27.0,31500.0,Aluguel,10.0,0,Educativo,C,6000.0,12.84,1
25467,30.0,54000.0,Aluguel,2.0,0,Empreendimento,E,5000.0,15.13,1
25468,25.0,61200.0,Hipoteca,1.0,0,Pessoal,A,5650.0,7.66,0
25469,22.0,80000.0,Hipoteca,6.0,0,Pagamento de débitos,A,10000.0,7.14,0
25470,24.0,74909.0,Hipoteca,8.0,0,Médico,B,14000.0,9.99,1
25471,22.0,21000.0,Aluguel,1.0,0,Pessoal,A,8500.0,7.51,1
25472,26.0,41000.0,Aluguel,1.0,0,Pagamento de débitos,A,6600.0,8.0,0
25473,23.0,50000.0,Hipoteca,2.0,0,Pagamento de débitos,B,14400.0,10.0,0
25474,35.0,17280.0,Aluguel,6.0,0,Educativo,D,7200.0,12.36,1
25475,26.0,110000.0,Hipoteca,10.0,1,Melhora do lar,C,23750.0,12.99,0
25476,48.0,66000.0,Hipoteca,5.0,0,Melhora do lar,A,12475.0,6.62,0
25477,24.0,52000.0,Aluguel,6.0,0,Pagamento de débitos,A,10000.0,7.88,0
25478,31.0,25000.0,Própria,0.0,1,Pagamento de débitos,D,2400.0,14.42,0
25479,24.0,59600.0,Aluguel,8.0,0,Pessoal,A,10000.0,5.99,0
25480,25.0,50000.0,Aluguel,8.0,0,Educativo,C,4800.0,15.96,0
25481,21.0,26000.0,Aluguel,1.0,0,Pessoal,B,2400.0,11.58,1
25482,24.0,62000.0,Hipoteca,8.0,0,Empreendimento,E,20000.0,16.7,0
25483,25.0,80000.0,Hipoteca,9.0,1,Empreendimento,E,4000.0,19.03,0
25484,32.0,31000.0,Aluguel,0.0,0,Educativo,B,5000.0,11.49,1
25485,28.0,54000.0,Aluguel,5.0,0,Pagamento de débitos,B,12700.0,11.71,1
25486,31.0,49000.0,Própria,15.0,0,Educativo,C,14000.0,13.99,0
25487,30.0,32004.0,Aluguel,1.0,0,Pessoal,B,24250.0,11.12,1
25488,32.0,32678.0,Hipoteca,10.0,0,Pagamento de débitos,C,3075.0,15.23,0
25489,23.0,65000.0,Aluguel,7.0,0,Empreendimento,B,20000.0,11.49,1
25490,34.0,60000.0,Hipoteca,6.0,1,Pessoal,E,10500.0,15.68,0
25491,22.0,40000.0,Aluguel,2.0,0,Pessoal,B,4000.0,11.49,0
25492,24.0,50000.0,Aluguel,8.0,0,Empreendimento,B,16000.0,10.62,1
25493,34.0,42000.0,Aluguel,5.0,0,Médico,A,18825.0,7.9,1
25494,26.0,156000.0,Hipoteca,6.0,1,Empreendimento,C,9600.0,14.27,0
25495,35.0,62000.0,Hipoteca,15.0,0,Pagamento de débitos,D,10000.0,15.33,1
25496,37.0,186000.0,Própria,7.0,0,Empreendimento,A,3000.0,6.39,0
25497,24.0,54000.0,Aluguel,0.0,1,Pagamento de débitos,D,7000.0,15.99,1
25498,23.0,40000.0,Aluguel,0.0,0,Educativo,B,5000.0,12.42,0
25499,32.0,40000.0,Aluguel,3.0,0,Pagamento de débitos,B,8000.0,9.62,0
25500,21.0,48000.0,Aluguel,1.0,1,Pagamento de débitos,C,1800.0,13.35,0
25501,28.0,79200.0,Aluguel,6.0,0,Médico,A,10000.0,7.66,0
25502,37.0,144000.0,Hipoteca,15.0,1,Educativo,C,10000.0,14.17,0
25503,41.0,82000.0,Hipoteca,18.0,0,Melhora do lar,A,12000.0,7.51,0
25504,25.0,201000.0,Hipoteca,9.0,0,Pagamento de débitos,A,14000.0,7.66,0
25505,22.0,89250.0,Hipoteca,6.0,1,Médico,D,7500.0,13.24,1
25506,24.0,65000.0,Hipoteca,5.0,0,Pessoal,B,9600.0,11.99,0
25507,27.0,30456.0,Aluguel,0.0,0,Empreendimento,A,10400.0,6.91,1
25508,38.0,78000.0,Hipoteca,6.0,0,Melhora do lar,C,15000.0,15.27,1
25509,43.0,55000.0,Hipoteca,14.0,0,Empreendimento,A,10000.0,6.03,0
25510,21.0,60000.0,Aluguel,2.0,0,Médico,A,5000.0,8.49,0
25511,28.0,58800.0,Hipoteca,11.0,0,Empreendimento,A,5500.0,6.76,0
25512,42.0,78000.0,Hipoteca,4.0,1,Médico,C,8000.0,10.78,0
25513,34.0,45000.0,Hipoteca,1.0,0,Empreendimento,B,12000.0,11.86,0
25514,24.0,100000.0,Aluguel,5.0,0,Pessoal,A,10000.0,7.51,0
25515,26.0,21600.0,Aluguel,0.0,0,Pagamento de débitos,B,5000.0,9.99,0
25516,23.0,65000.0,Hipoteca,1.0,0,Pagamento de débitos,A,7000.0,8.49,0
25517,25.0,72000.0,Hipoteca,9.0,0,Pagamento de débitos,C,10000.0,14.27,1
25518,27.0,50000.0,Aluguel,11.0,0,Melhora do lar,C,5500.0,12.73,1
25519,42.0,39996.0,Hipoteca,2.0,0,Melhora do lar,A,2500.0,5.42,0
25520,26.0,45000.0,Aluguel,10.0,0,Pagamento de débitos,A,15000.0,7.29,1
25521,22.0,19200.0,Aluguel,6.0,0,Pessoal,B,4400.0,11.49,1
25522,22.0,20800.0,Aluguel,1.0,0,Pagamento de débitos,A,7200.0,6.91,1
25523,28.0,33000.0,Aluguel,12.0,0,Médico,C,8500.0,13.99,0
25524,29.0,120000.0,Hipoteca,8.0,0,Pagamento de débitos,A,5000.0,5.42,0
25525,26.0,40000.0,Aluguel,1.0,0,Médico,A,1400.0,7.74,0
25526,23.0,80000.0,Aluguel,3.0,0,Empreendimento,B,12000.0,10.59,0
25527,21.0,28600.0,Aluguel,3.0,1,Pessoal,C,10000.0,11.34,1
25528,31.0,30000.0,Aluguel,0.0,0,Melhora do lar,A,10000.0,8.94,1
25529,25.0,105000.0,Hipoteca,9.0,1,Melhora do lar,C,4800.0,15.23,0
25530,27.0,102500.0,Hipoteca,0.0,0,Pagamento de débitos,B,9000.0,11.49,0
25531,27.0,60000.0,Aluguel,1.0,0,Educativo,B,20000.0,10.99,1
25532,41.0,38200.0,Aluguel,4.0,0,Médico,E,8875.0,19.03,0
25533,36.0,45000.0,Aluguel,0.0,0,Médico,C,19750.0,13.35,1
25534,22.0,60000.0,Aluguel,6.0,1,Médico,C,15000.0,13.35,0
25535,34.0,35000.0,Aluguel,2.0,0,Pessoal,B,15000.0,10.99,1
25536,24.0,35004.0,Aluguel,3.0,0,Pessoal,B,18250.0,11.49,1
25537,31.0,73000.0,Hipoteca,4.0,0,Pagamento de débitos,F,16000.0,19.41,1
25538,26.0,180000.0,Hipoteca,2.0,0,Empreendimento,B,12000.0,9.63,0
25539,21.0,24000.0,Aluguel,1.0,0,Empreendimento,B,6500.0,12.53,0
25540,28.0,40000.0,Aluguel,2.0,0,Pessoal,B,7500.0,11.86,0
25541,33.0,35000.0,Aluguel,5.0,0,Médico,B,11200.0,10.36,1
25542,25.0,153600.0,Hipoteca,1.0,0,Pagamento de débitos,A,18000.0,6.99,0
25543,24.0,75000.0,Aluguel,9.0,0,Médico,B,24000.0,10.37,1
25544,27.0,52000.0,Hipoteca,8.0,0,Empreendimento,C,1800.0,12.98,0
25545,34.0,51600.0,Hipoteca,2.0,0,Empreendimento,E,12000.0,17.88,1
25546,32.0,64000.0,Aluguel,11.0,0,Pagamento de débitos,D,25000.0,15.2,1
25547,33.0,150000.0,Própria,17.0,0,Pessoal,B,20000.0,11.48,0
25548,27.0,80000.0,Hipoteca,1.0,0,Educativo,B,20000.0,11.36,0
25549,23.0,150000.0,Aluguel,3.0,0,Empreendimento,B,5000.0,10.65,0
25550,26.0,62361.0,Hipoteca,6.0,0,Pessoal,B,21650.0,12.69,0
25551,22.0,45000.0,Aluguel,0.0,0,Pessoal,A,10500.0,6.99,0
25552,21.0,30000.0,Aluguel,6.0,0,Pagamento de débitos,A,9200.0,6.62,1
25553,38.0,125000.0,Aluguel,0.0,0,Educativo,A,12000.0,7.66,0
25554,33.0,66000.0,Aluguel,2.0,0,Empreendimento,D,6400.0,14.96,1
25555,26.0,58000.0,Aluguel,0.0,0,Melhora do lar,B,20000.0,10.25,1
25556,21.0,51000.0,Aluguel,5.0,0,Empreendimento,D,1600.0,15.62,1
25557,21.0,22000.0,Aluguel,5.0,1,Pessoal,D,5000.0,15.7,0
25558,30.0,61000.0,Aluguel,1.0,0,Pessoal,B,9000.0,11.49,0
25559,26.0,71000.0,Hipoteca,2.0,0,Pagamento de débitos,A,4400.0,5.42,0
25560,22.0,93000.0,Aluguel,1.0,0,Educativo,B,21000.0,9.91,0
25561,22.0,32000.0,Aluguel,0.0,0,Pessoal,B,3200.0,10.2,0
25562,26.0,54996.0,Aluguel,2.0,0,Pessoal,A,12000.0,7.88,0
25563,30.0,113000.0,Hipoteca,4.0,1,Pagamento de débitos,D,30000.0,15.62,1
25564,21.0,47664.0,Aluguel,5.0,0,Pagamento de débitos,A,4800.0,7.9,0
25565,23.0,38004.0,Aluguel,2.0,0,Educativo,A,4500.0,7.88,0
25566,35.0,30000.0,Aluguel,0.0,0,Pagamento de débitos,B,3000.0,10.65,0
25567,48.0,30000.0,Hipoteca,21.0,0,Empreendimento,B,2100.0,12.42,0
25568,24.0,50000.0,Hipoteca,8.0,0,Pagamento de débitos,C,3000.0,13.47,0
25569,45.0,180000.0,Hipoteca,8.0,0,Médico,A,10000.0,5.99,0
25570,40.0,45600.0,Hipoteca,20.0,0,Melhora do lar,A,7000.0,6.62,0
25571,36.0,38568.0,Aluguel,7.0,1,Pessoal,E,2400.0,18.39,0
25572,31.0,24000.0,Aluguel,0.0,0,Pessoal,D,4400.0,15.62,1
25573,28.0,61000.0,Hipoteca,12.0,0,Pessoal,A,12000.0,6.03,0
25574,41.0,90000.0,Hipoteca,3.0,0,Educativo,A,3000.0,7.14,0
25575,27.0,62000.0,Aluguel,5.0,0,Melhora do lar,B,3000.0,9.7,0
25576,23.0,51000.0,Hipoteca,7.0,0,Empreendimento,A,10000.0,6.03,0
25577,32.0,53000.0,Hipoteca,1.0,1,Educativo,C,6800.0,12.84,0
